timestamp,serial,frame,lat,lon,alt,vel_v,vel_h,heading,temp,humidity,pressure,type,freq_mhz,snr,f_error_hz,sats,batt_v,burst_timer,aux_data
2021-04-06T02:58:11.001Z,R5140539,2443,47.11979,15.95851,9572.5,3.1,44.4,71.0,-51.6,7.2,-1.0,RS41-SG,403.800,13.1,0,8,2.7,-1,-1
2021-04-06T02:58:12.001Z,R5140539,2444,47.11992,15.95906,9576.3,4.3,44.7,71.1,-51.6,7.2,-1.0,RS41-SG,403.800,12.0,0,8,2.7,-1,-1
2021-04-06T02:58:13.001Z,R5140539,2445,47.12005,15.95962,9580.2,3.3,44.5,70.8,-51.6,7.2,-1.0,RS41-SG,403.800,12.0,0,8,2.7,-1,-1
2021-04-06T02:58:15.001Z,R5140539,2447,47.12032,15.96073,9588.6,3.5,45.5,70.7,-51.7,7.2,-1.0,RS41-SG,403.800,12.8,0,8,2.8,-1,-1
2021-04-06T02:58:16.001Z,R5140539,2448,47.12046,15.96130,9592.6,4.5,46.0,70.6,-51.7,7.2,-1.0,RS41-SG,403.800,12.8,0,8,2.8,-1,-1
2021-04-06T02:58:17.001Z,R5140539,2449,47.12059,15.96187,9596.0,2.4,46.0,70.3,-51.7,7.2,-1.0,RS41-SG,403.800,12.7,0,8,2.8,-1,-1
2021-04-06T02:58:18.001Z,R5140539,2450,47.12073,15.96244,9599.6,4.1,46.1,70.2,-51.7,7.3,-1.0,RS41-SG,403.800,10.8,0,8,2.7,-1,-1
2021-04-06T02:58:20.001Z,R5140539,2452,47.12101,15.96359,9608.3,4.9,46.3,70.6,-51.8,7.2,-1.0,RS41-SG,403.800,12.3,0,8,2.7,-1,-1
2021-04-06T02:58:21.001Z,R5140539,2453,47.12115,15.96416,9612.8,3.9,45.7,70.7,-51.8,7.2,-1.0,RS41-SG,403.800,12.3,0,8,2.8,-1,-1
2021-04-06T02:58:22.001Z,R5140539,2454,47.12128,15.96472,9617.2,5.2,45.2,70.9,-51.8,7.2,-1.0,RS41-SG,403.800,11.2,0,8,2.8,-1,-1
2021-04-06T02:58:23.001Z,R5140539,2455,47.12142,15.96529,9621.4,3.2,45.3,71.7,-51.8,7.3,-1.0,RS41-SG,403.800,11.5,0,8,2.8,-1,-1
2021-04-06T02:58:24.001Z,R5140539,2456,47.12154,15.96585,9625.2,4.0,44.7,71.7,-51.8,7.3,-1.0,RS41-SG,403.800,11.5,0,8,2.7,-1,-1
2021-04-06T02:58:25.001Z,R5140539,2457,47.12167,15.96640,9629.6,4.3,44.1,71.7,-51.8,7.3,-1.0,RS41-SG,403.800,10.9,0,8,2.7,-1,-1
2021-04-06T02:58:27.001Z,R5140539,2459,47.12192,15.96751,9638.0,2.9,44.6,71.7,-51.9,7.3,-1.0,RS41-SG,403.800,9.5,0,8,2.8,-1,-1
2021-04-06T02:58:28.001Z,R5140539,2460,47.12204,15.96807,9642.1,5.1,44.9,72.0,-51.9,7.3,-1.0,RS41-SG,403.800,9.2,0,8,2.8,-1,-1
2021-04-06T02:58:32.001Z,R5140539,2464,47.12256,15.97034,9658.5,4.2,46.1,71.0,-52.1,7.5,-1.0,RS41-SG,403.800,10.4,0,8,2.8,-1,-1
2021-04-06T02:58:34.001Z,R5140539,2466,47.12283,15.97149,9666.8,3.7,46.2,70.8,-52.1,7.5,-1.0,RS41-SG,403.800,9.1,0,8,2.8,-1,-1
2021-04-06T02:58:44.001Z,R5140539,2476,47.12415,15.97715,9710.2,3.1,44.8,72.5,-52.3,7.6,-1.0,RS41-SG,403.800,9.7,0,8,2.8,-1,-1
2021-04-06T02:58:50.001Z,R5140539,2482,47.12489,15.98055,9735.5,4.2,45.3,71.4,-52.4,7.7,-1.0,RS41-SG,403.800,11.0,0,8,2.8,-1,-1
2021-04-06T02:58:51.001Z,R5140539,2483,47.12502,15.98111,9739.3,3.6,45.1,71.0,-52.4,7.8,-1.0,RS41-SG,403.800,9.7,0,8,2.8,-1,-1
2021-04-06T02:58:57.001Z,R5140539,2489,47.12579,15.98445,9763.6,3.9,44.9,72.3,-52.6,7.9,-1.0,RS41-SG,403.800,8.7,0,8,2.8,-1,-1
